transaction_id,amount,transaction_hour,location_risk_score,device_type,merchant_category,failed_login_attempts,velocity_transactions,is_fraud
5631,45497,20,0.9,Mobile,Electronics,5,11,1
5632,13333,15,0.03,Mobile,Electronics,1,15,0
5633,90120,16,0.27,Tablet,Entertainment,2,13,1
5634,25168,20,0.73,Mobile,Groceries,4,12,1
5635,65827,23,0.68,Mobile,Entertainment,5,15,1
5636,90710,7,0.24,Desktop,Groceries,4,6,1
5637,70553,10,0.6,Desktop,Clothing,1,18,1
5638,25932,23,0.79,Mobile,Clothing,0,17,0
5639,86342,1,0.03,Desktop,Electronics,4,17,1
5640,13782,7,0.72,Mobile,Clothing,4,11,1
5641,92398,11,0.25,Mobile,Entertainment,5,18,1
5642,23483,20,0.95,Desktop,Groceries,2,3,1
5643,58260,0,0.54,Tablet,Electronics,5,4,1
5644,93432,22,0.03,Mobile,Clothing,2,13,1
5645,23766,12,0.4,Mobile,Electronics,0,1,0
5646,58917,21,0.97,Mobile,Electronics,4,19,1
5647,91298,20,0.73,Mobile,Groceries,3,5,1
5648,34742,16,0.3,Tablet,Entertainment,1,13,0
5649,41930,13,0.58,Desktop,Entertainment,5,16,1
5650,10334,13,0.6,Desktop,Travel,4,16,1
5651,57716,15,0.02,Mobile,Entertainment,1,11,1
5652,9321,16,0.18,Mobile,Clothing,5,9,1
5653,11510,5,0.55,Mobile,Travel,4,18,1
5654,80155,6,0.4,Mobile,Travel,2,15,1
5655,61513,0,0.19,Desktop,Travel,0,13,1
5656,1151,14,0.77,Mobile,Travel,3,7,0
5657,75401,19,0.49,Mobile,Entertainment,5,3,1
5658,77018,20,0.31,Desktop,Travel,2,12,1
5659,78216,17,0.16,Desktop,Clothing,0,18,1
5660,56663,12,0.61,Mobile,Clothing,2,9,1
5661,97959,23,0.67,Desktop,Electronics,5,3,1
5662,44857,1,0.67,Mobile,Clothing,1,1,0
5663,77575,18,0.22,Desktop,Electronics,4,7,1
5664,51357,14,0.6,Mobile,Clothing,2,19,1
5665,95600,11,0.91,Mobile,Travel,5,12,1
5666,407,14,0.35,Desktop,Groceries,0,14,0
5667,56989,17,0.21,Mobile,Travel,4,13,1
5668,68995,13,0.77,Mobile,Entertainment,5,5,1
5669,95284,5,0.18,Mobile,Electronics,1,12,1
5670,36044,11,0.25,Mobile,Groceries,1,8,0
5671,99655,19,0.1,Desktop,Clothing,3,6,1
5672,38234,22,0.27,Mobile,Travel,4,18,1
5673,27423,5,0.41,Mobile,Electronics,1,7,0
5674,71862,8,0.06,Desktop,Electronics,2,19,1
5675,87325,3,0.87,Mobile,Clothing,1,15,1
5676,96607,16,0.51,Mobile,Electronics,1,10,1
5677,26054,1,0.59,Mobile,Clothing,1,9,0
5678,55121,15,0.37,Mobile,Clothing,3,16,1
5679,90059,23,0.67,Mobile,Travel,5,4,1
5680,96027,13,0.43,Desktop,Electronics,0,10,1
5681,79966,7,0.76,Desktop,Entertainment,5,10,1
5682,70527,13,0.82,Desktop,Entertainment,1,8,1
5683,5092,1,0.67,Desktop,Travel,0,1,0
5684,2061,15,0.49,Tablet,Travel,4,3,1
5685,12597,3,0.78,Tablet,Clothing,0,12,0
5686,32651,0,0.49,Desktop,Entertainment,4,7,1
5687,76484,22,0.11,Desktop,Electronics,3,1,1
5688,55855,19,0.12,Desktop,Entertainment,4,1,1
5689,13355,13,0.95,Mobile,Travel,4,4,1
5690,4667,7,0.21,Mobile,Travel,2,18,0
5691,48947,2,0.82,Mobile,Clothing,3,5,1
5692,48103,4,0.25,Tablet,Electronics,1,1,0
5693,20489,5,0.43,Desktop,Travel,3,1,0
5694,44623,21,0.65,Desktop,Electronics,2,5,0
5695,61676,7,0.16,Mobile,Entertainment,4,18,1
5696,44019,5,0.74,Mobile,Clothing,5,9,1
5697,82203,5,0.69,Mobile,Entertainment,3,10,1
5698,3458,3,0.54,Desktop,Travel,2,7,0
5699,88635,6,0.57,Desktop,Travel,5,15,1
5700,76624,23,0.11,Desktop,Electronics,1,14,1
5701,97157,18,0.44,Mobile,Travel,4,4,1
5702,5798,6,0.09,Mobile,Electronics,3,14,0
5703,66909,2,0.31,Mobile,Groceries,3,7,1
5704,93179,7,0.9,Mobile,Travel,5,8,1
5705,55905,0,0.57,Desktop,Entertainment,4,8,1
5706,31449,0,0.74,Mobile,Entertainment,3,5,0
5707,76877,13,0.57,Mobile,Electronics,4,11,1
5708,50348,5,0.19,Mobile,Groceries,2,2,1
5709,75133,9,0.59,Mobile,Travel,4,15,1
5710,98339,13,0.76,Mobile,Clothing,1,19,1
5711,44141,3,0.14,Tablet,Clothing,4,18,1
5712,32054,5,0.82,Mobile,Entertainment,5,15,1
5713,8102,15,0.56,Desktop,Travel,3,19,0
5714,69883,20,0.0,Mobile,Clothing,5,7,1
5715,87334,0,0.52,Desktop,Electronics,4,4,1
5716,19838,5,0.4,Mobile,Travel,4,14,1
5717,10803,8,0.3,Desktop,Entertainment,4,8,1
5718,49522,14,0.77,Mobile,Groceries,1,10,0
5719,83206,11,0.9,Mobile,Electronics,5,13,1
5720,61999,2,0.76,Mobile,Electronics,1,6,1
5721,12492,10,0.85,Tablet,Travel,3,4,1
5722,44824,14,0.91,Mobile,Groceries,5,5,1
5723,32399,2,0.91,Desktop,Electronics,3,10,1
5724,15741,13,0.11,Desktop,Groceries,4,13,1
5725,79634,1,0.46,Mobile,Entertainment,0,19,1
5726,6405,3,0.0,Mobile,Electronics,5,11,1
5727,98362,18,0.51,Mobile,Clothing,2,19,1
5728,18882,11,0.92,Mobile,Entertainment,4,5,1
5729,78357,1,0.2,Mobile,Entertainment,2,5,1
5730,78063,16,0.64,Desktop,Electronics,1,1,1
5731,20666,2,0.64,Desktop,Clothing,3,9,0
5732,67866,9,0.16,Desktop,Groceries,0,7,1
5733,6611,15,0.24,Mobile,Clothing,3,9,0
5734,26277,21,0.46,Desktop,Entertainment,1,10,0
5735,4865,8,0.19,Mobile,Electronics,4,3,1
5736,20454,10,0.58,Mobile,Clothing,1,18,0
5737,24029,20,0.48,Desktop,Clothing,0,9,0
5738,28920,14,0.52,Desktop,Entertainment,4,5,1
5739,29623,2,0.13,Mobile,Groceries,5,11,1
5740,71188,15,0.52,Desktop,Clothing,4,1,1
5741,66263,20,0.05,Mobile,Clothing,0,2,1
5742,77625,20,0.88,Desktop,Travel,3,18,1
5743,13880,20,0.34,Mobile,Entertainment,4,14,1
5744,6689,11,0.86,Mobile,Travel,3,8,1
5745,34912,22,0.7,Desktop,Entertainment,2,19,0
5746,93764,4,0.77,Desktop,Entertainment,0,14,1
5747,46039,6,0.31,Mobile,Travel,2,14,0
5748,51593,8,0.23,Desktop,Groceries,4,8,1
5749,93426,20,0.41,Tablet,Groceries,0,9,1
5750,41053,17,0.02,Desktop,Entertainment,4,14,1
5751,65885,20,0.92,Desktop,Travel,0,12,1
5752,19409,7,0.39,Desktop,Clothing,3,13,0
5753,54295,11,0.99,Desktop,Entertainment,1,6,1
5754,26001,19,0.76,Mobile,Entertainment,5,14,1
5755,23676,1,0.08,Desktop,Electronics,1,15,1
5756,31608,9,0.66,Mobile,Groceries,0,2,0
5757,74811,18,0.27,Mobile,Travel,2,18,1
5758,25564,8,0.24,Mobile,Clothing,0,10,0
5759,60381,23,0.26,Mobile,Clothing,3,7,1
5760,16360,7,0.92,Mobile,Entertainment,5,5,1
5761,35540,23,0.5,Tablet,Clothing,2,8,0
5762,95182,23,0.67,Mobile,Clothing,0,13,1
5763,56783,23,0.28,Mobile,Entertainment,5,7,1
5764,41530,0,0.52,Mobile,Groceries,5,18,1
5765,2087,5,0.35,Mobile,Electronics,0,9,0
5766,25205,11,0.32,Mobile,Groceries,4,12,1
5767,78584,23,0.25,Mobile,Groceries,3,17,1
5768,13126,18,0.41,Desktop,Electronics,3,10,0
5769,68409,16,0.66,Mobile,Entertainment,1,7,1
5770,46027,1,0.22,Mobile,Groceries,4,5,1
5771,75514,10,0.97,Mobile,Travel,2,15,1
5772,57635,17,0.12,Mobile,Travel,5,16,1
5773,43046,22,0.48,Mobile,Electronics,1,16,0
5774,56661,21,0.09,Mobile,Travel,3,10,1
5775,10477,10,0.02,Mobile,Entertainment,0,14,0
5776,53692,17,0.92,Desktop,Clothing,4,17,1
5777,7447,7,0.81,Mobile,Entertainment,3,6,1
5778,33876,14,0.69,Desktop,Electronics,3,1,0
5779,3883,8,0.87,Mobile,Clothing,4,11,1
5780,55898,14,0.8,Desktop,Travel,3,1,1
5781,4398,6,0.65,Mobile,Groceries,1,12,0
5782,70304,19,0.85,Tablet,Travel,4,15,1
5783,86307,12,0.39,Mobile,Entertainment,3,5,1
5784,55261,12,0.55,Tablet,Entertainment,3,10,1
5785,60752,0,0.78,Desktop,Electronics,4,17,1
5786,34584,19,0.08,Mobile,Groceries,0,10,0
5787,98714,3,0.86,Tablet,Groceries,2,7,1
5788,21022,23,0.16,Mobile,Clothing,4,18,1
5789,34128,3,0.86,Desktop,Clothing,0,6,1
5790,20416,3,0.31,Desktop,Entertainment,5,9,1
5791,77096,12,0.33,Mobile,Electronics,3,2,1
5792,17068,1,0.07,Mobile,Entertainment,1,12,0
5793,30366,22,0.89,Mobile,Groceries,5,5,1
5794,95845,14,0.17,Desktop,Groceries,3,15,1
5795,24100,3,0.63,Desktop,Entertainment,3,13,1
5796,14111,5,0.64,Desktop,Groceries,5,2,1
5797,2966,2,0.28,Mobile,Clothing,0,15,1
5798,5998,6,0.99,Desktop,Groceries,4,14,1
5799,18495,5,0.06,Tablet,Clothing,2,9,0
5800,39119,2,0.61,Mobile,Travel,2,16,1
5801,4106,3,0.48,Mobile,Electronics,4,2,1
5802,34493,9,0.25,Mobile,Electronics,4,1,1
5803,11056,20,0.16,Desktop,Groceries,1,9,0
5804,50142,8,0.74,Mobile,Electronics,4,14,1
5805,96299,5,0.92,Desktop,Travel,1,2,1
5806,6178,19,0.11,Tablet,Groceries,4,1,1
5807,29731,10,0.19,Mobile,Clothing,1,10,0
5808,95776,6,0.99,Mobile,Travel,4,19,1
5809,63001,17,0.02,Mobile,Travel,4,18,1
5810,69597,3,0.51,Mobile,Electronics,2,11,1
5811,94913,4,0.52,Mobile,Clothing,3,9,1
5812,41674,3,0.26,Desktop,Entertainment,3,15,1
5813,31517,3,0.66,Mobile,Travel,1,16,1
5814,88120,12,0.94,Tablet,Electronics,0,13,1
5815,83739,15,0.45,Mobile,Travel,5,6,1
5816,65106,13,0.75,Mobile,Clothing,2,15,1
5817,94981,10,0.65,Desktop,Clothing,4,15,1
5818,39554,1,0.47,Mobile,Groceries,2,18,1
5819,1687,21,0.05,Mobile,Entertainment,0,11,0
5820,54810,13,0.74,Desktop,Entertainment,2,1,1
5821,86667,23,0.36,Desktop,Electronics,0,14,1
5822,91848,23,0.22,Mobile,Entertainment,5,2,1
5823,75986,6,0.95,Mobile,Clothing,0,2,1
5824,18916,10,0.77,Tablet,Entertainment,0,10,0
5825,85924,3,0.96,Mobile,Electronics,0,16,1
5826,29532,6,0.26,Mobile,Travel,0,3,0
5827,48717,15,0.84,Desktop,Entertainment,4,14,1
5828,72473,5,0.61,Mobile,Entertainment,2,7,1
5829,34317,5,0.98,Mobile,Clothing,3,19,1
5830,20984,1,0.95,Mobile,Clothing,3,19,1
5831,5554,23,0.97,Desktop,Travel,4,19,1
5832,75060,7,0.95,Desktop,Groceries,1,3,1
5833,43718,6,0.01,Mobile,Entertainment,5,13,1
5834,84048,23,0.74,Mobile,Clothing,0,19,1
5835,62771,13,0.27,Desktop,Groceries,2,14,1
5836,47211,8,0.71,Mobile,Entertainment,0,8,0
5837,39713,14,0.98,Mobile,Entertainment,0,8,1
5838,85778,21,0.04,Mobile,Groceries,3,17,1
5839,60093,17,0.57,Mobile,Clothing,0,5,1
5840,8948,11,0.73,Mobile,Travel,2,5,0
5841,78772,22,0.25,Mobile,Entertainment,2,2,1
5842,66225,18,0.23,Mobile,Electronics,3,11,1
5843,86544,12,0.06,Desktop,Electronics,4,15,1
5844,61702,6,0.09,Mobile,Electronics,3,7,1
5845,72145,9,0.66,Desktop,Travel,3,11,1
5846,42322,9,0.51,Mobile,Entertainment,0,2,0
5847,49323,1,0.03,Mobile,Clothing,1,6,0
5848,65433,13,0.97,Mobile,Clothing,5,9,1
5849,52832,12,0.66,Mobile,Travel,4,17,1
5850,49520,21,0.52,Desktop,Entertainment,4,19,1
5851,75604,5,0.27,Desktop,Groceries,4,12,1
5852,2562,8,0.66,Mobile,Groceries,0,6,0
5853,9560,12,0.36,Desktop,Entertainment,3,16,0
5854,99419,8,0.7,Mobile,Entertainment,5,2,1
5855,9375,12,0.68,Desktop,Clothing,0,11,0
5856,94313,4,0.09,Desktop,Travel,2,15,1
5857,13369,13,0.91,Mobile,Travel,1,6,1
5858,66042,4,0.49,Mobile,Clothing,1,9,1
5859,73020,8,0.39,Desktop,Electronics,5,9,1
5860,22653,7,0.96,Mobile,Groceries,0,18,1
5861,24466,6,0.44,Tablet,Entertainment,3,13,0
5862,44136,7,0.72,Desktop,Groceries,4,5,1
5863,17469,21,0.66,Desktop,Groceries,5,17,1
5864,11895,2,0.17,Mobile,Travel,5,11,1
5865,70121,22,0.99,Mobile,Clothing,2,9,1
5866,68254,23,0.46,Mobile,Electronics,2,9,1
5867,30243,14,0.39,Mobile,Electronics,5,9,1
5868,29525,7,0.92,Mobile,Clothing,1,10,1
5869,88309,0,0.53,Tablet,Groceries,5,6,1
5870,75239,6,0.71,Mobile,Clothing,3,4,1
5871,5468,18,0.85,Desktop,Clothing,4,1,1
5872,4721,1,0.24,Desktop,Entertainment,1,6,0
5873,58929,13,0.17,Desktop,Entertainment,3,6,1
5874,60394,17,0.07,Mobile,Groceries,4,12,1
5875,14819,14,0.9,Mobile,Travel,0,3,1
5876,29327,13,0.2,Mobile,Electronics,3,13,0
5877,7666,23,0.31,Tablet,Entertainment,5,10,1
5878,12406,18,0.29,Desktop,Groceries,5,9,1
5879,53922,18,0.3,Mobile,Clothing,2,17,1
5880,24142,21,0.67,Mobile,Entertainment,3,11,0
5881,15186,16,0.95,Mobile,Clothing,3,6,1
5882,17487,21,0.33,Mobile,Clothing,5,10,1
5883,27142,18,0.41,Desktop,Entertainment,5,18,1
5884,89524,15,0.77,Desktop,Groceries,3,14,1
5885,51718,19,0.43,Desktop,Electronics,4,4,1
5886,92150,18,0.93,Desktop,Groceries,4,13,1
5887,18423,0,0.5,Mobile,Travel,0,1,0
5888,18119,18,0.35,Mobile,Travel,0,2,0
5889,75526,6,0.97,Desktop,Electronics,4,3,1
5890,40963,22,0.43,Desktop,Travel,4,3,1
5891,10383,10,0.23,Mobile,Clothing,1,6,0
5892,18379,4,0.18,Mobile,Travel,3,7,0
5893,47099,16,1.0,Mobile,Entertainment,3,11,1
5894,62880,10,0.75,Desktop,Clothing,2,7,1
5895,23008,23,0.41,Mobile,Groceries,4,17,1
5896,61684,7,0.83,Desktop,Electronics,4,19,1
5897,50325,9,0.55,Mobile,Entertainment,0,12,1
5898,38052,11,0.32,Desktop,Entertainment,5,1,1
5899,37763,9,0.74,Mobile,Electronics,0,1,0
5900,61481,12,0.75,Mobile,Travel,5,18,1
5901,48029,17,0.5,Mobile,Electronics,3,10,0
5902,9443,9,0.05,Mobile,Electronics,3,3,0
5903,76273,18,0.08,Desktop,Travel,5,14,1
5904,39891,19,0.79,Desktop,Groceries,4,8,1
5905,29234,16,0.82,Mobile,Electronics,3,16,1
5906,47201,19,0.68,Mobile,Travel,4,18,1
5907,69543,15,0.84,Mobile,Entertainment,2,9,1
5908,99211,4,0.72,Desktop,Electronics,2,4,1
5909,57630,2,0.9,Mobile,Electronics,1,1,1
5910,46899,14,0.15,Desktop,Groceries,0,14,0
5911,4927,1,0.39,Mobile,Groceries,1,11,0
5912,96243,12,0.46,Mobile,Entertainment,2,4,1
5913,62753,21,0.3,Mobile,Groceries,3,16,1
5914,13799,7,0.73,Mobile,Entertainment,0,9,0
5915,91519,22,0.91,Mobile,Electronics,0,14,1
5916,5413,16,0.41,Mobile,Travel,1,6,0
5917,13698,3,0.94,Mobile,Groceries,0,2,1
5918,28907,18,0.52,Desktop,Entertainment,2,1,0
5919,70523,21,0.52,Mobile,Groceries,3,19,1
5920,69490,8,0.6,Mobile,Groceries,1,7,1
5921,45326,22,0.27,Desktop,Clothing,3,15,0
5922,59650,14,0.38,Tablet,Electronics,5,5,1
5923,80172,8,0.55,Mobile,Groceries,1,3,1
5924,3658,23,0.94,Desktop,Travel,5,15,1
5925,75408,20,0.64,Desktop,Clothing,4,4,1
5926,50213,8,0.33,Tablet,Entertainment,0,5,1
5927,53099,13,0.01,Mobile,Entertainment,4,4,1
5928,55978,22,0.98,Tablet,Travel,5,3,1
5929,36443,20,0.49,Mobile,Travel,0,2,0
5930,58319,15,0.94,Mobile,Electronics,4,5,1
5931,35286,23,0.55,Mobile,Travel,3,18,0
5932,37066,22,0.61,Mobile,Entertainment,2,2,0
5933,33869,16,0.71,Desktop,Electronics,1,15,0
5934,53318,12,0.32,Mobile,Travel,0,18,1
5935,19329,8,0.7,Mobile,Travel,1,18,0
5936,75309,14,0.53,Mobile,Entertainment,2,8,1
5937,27977,6,0.67,Mobile,Electronics,4,12,1
5938,58101,0,0.84,Mobile,Clothing,3,9,1
5939,97237,0,0.18,Mobile,Clothing,5,19,1
5940,38184,4,0.61,Mobile,Electronics,1,1,0
5941,81880,23,0.05,Mobile,Travel,5,17,1
5942,92992,8,0.1,Mobile,Travel,4,1,1
5943,16906,11,0.67,Desktop,Electronics,5,17,1
5944,88735,5,0.07,Mobile,Clothing,0,6,1
5945,37134,12,0.6,Mobile,Groceries,1,5,0
5946,40417,7,0.22,Mobile,Entertainment,1,5,0
5947,55568,14,0.3,Mobile,Electronics,0,11,1
5948,19194,5,0.13,Mobile,Groceries,2,11,0
5949,57896,5,0.25,Tablet,Entertainment,4,11,1
5950,10689,3,0.82,Desktop,Groceries,5,12,1
5951,57321,10,0.64,Desktop,Groceries,5,12,1
5952,1757,20,0.95,Mobile,Entertainment,1,2,1
5953,98400,17,0.05,Mobile,Groceries,4,3,1
5954,39631,2,0.79,Mobile,Clothing,5,7,1
5955,52327,2,0.7,Desktop,Electronics,3,14,1
5956,3264,11,0.26,Desktop,Clothing,4,16,1
5957,93178,20,0.73,Mobile,Clothing,4,14,1
5958,84073,20,0.72,Mobile,Entertainment,5,17,1
5959,41347,5,0.46,Mobile,Entertainment,0,15,0
5960,19701,20,0.69,Mobile,Entertainment,5,11,1
5961,94066,5,0.44,Desktop,Groceries,4,13,1
5962,50699,7,0.34,Mobile,Groceries,5,6,1
5963,71645,14,0.47,Mobile,Electronics,5,17,1
5964,4652,17,0.9,Desktop,Groceries,2,12,1
5965,9517,19,0.38,Mobile,Electronics,4,4,1
5966,58679,15,0.4,Mobile,Clothing,3,10,1
5967,68307,5,0.61,Mobile,Electronics,5,18,1
5968,72155,20,0.75,Mobile,Electronics,4,19,1
5969,78370,16,0.73,Mobile,Entertainment,5,7,1
5970,3822,8,0.02,Mobile,Groceries,0,12,0
5971,70542,18,0.69,Desktop,Travel,3,11,1
5972,95732,17,0.45,Desktop,Travel,0,3,1
5973,40131,22,0.52,Mobile,Entertainment,5,2,1
5974,79335,4,0.56,Desktop,Clothing,2,2,1
5975,21538,5,0.73,Mobile,Clothing,2,2,0
5976,58919,11,0.83,Desktop,Clothing,0,15,1
5977,43956,10,0.65,Mobile,Electronics,2,4,0
5978,33676,15,0.56,Mobile,Groceries,5,3,1
5979,42038,19,0.37,Mobile,Clothing,0,17,0
5980,49128,16,0.14,Mobile,Travel,1,2,0
5981,59907,19,0.96,Tablet,Electronics,4,10,1
5982,49977,8,0.46,Mobile,Clothing,1,7,0
5983,97883,0,0.57,Mobile,Clothing,2,9,1
5984,43561,2,0.75,Mobile,Groceries,0,15,1
5985,93574,20,0.07,Mobile,Groceries,0,8,1
5986,40569,22,0.86,Desktop,Electronics,5,17,1
5987,83236,8,0.8,Tablet,Travel,0,11,1
5988,20535,21,0.77,Mobile,Entertainment,0,16,0
5989,84217,18,0.02,Mobile,Travel,4,18,1
5990,14291,12,0.53,Mobile,Groceries,3,4,0
5991,84826,22,0.05,Mobile,Groceries,1,18,1
5992,27486,13,0.55,Mobile,Entertainment,2,8,0
5993,31821,19,0.72,Mobile,Travel,0,15,0
5994,54886,18,0.12,Desktop,Travel,1,13,1
5995,13804,22,0.69,Mobile,Entertainment,3,4,0
5996,56735,6,0.45,Mobile,Groceries,1,14,1
5997,2223,3,0.81,Mobile,Electronics,2,15,1
5998,90810,11,0.53,Desktop,Travel,0,15,1
5999,63093,22,0.34,Mobile,Clothing,2,5,1
6000,80222,13,0.33,Mobile,Travel,0,15,1
6001,97612,1,0.9,Mobile,Travel,3,18,1
6002,25516,0,0.45,Mobile,Travel,5,3,1
6003,1914,17,0.41,Mobile,Groceries,2,10,0
6004,78637,19,0.04,Tablet,Clothing,1,5,1
6005,50358,7,0.36,Desktop,Travel,5,5,1
6006,16608,2,0.85,Desktop,Electronics,3,15,1
6007,85266,5,0.76,Desktop,Clothing,2,1,1
6008,79016,21,0.22,Desktop,Entertainment,5,1,1
6009,35799,12,0.41,Desktop,Electronics,0,16,0
6010,46435,8,0.2,Mobile,Entertainment,5,17,1
6011,46906,8,0.95,Mobile,Travel,3,14,1
6012,77953,19,0.6,Mobile,Groceries,0,15,1
6013,63868,8,0.75,Mobile,Travel,5,14,1
6014,35839,14,0.71,Mobile,Travel,4,2,1
6015,34885,12,0.87,Desktop,Entertainment,1,3,1
6016,32080,21,0.95,Mobile,Travel,0,12,1
6017,89435,15,0.03,Desktop,Electronics,2,2,1
6018,94802,1,0.98,Desktop,Groceries,4,8,1
6019,85116,13,0.87,Mobile,Entertainment,3,12,1
6020,1709,5,0.38,Mobile,Clothing,2,9,0
6021,66353,1,0.84,Mobile,Travel,3,14,1
6022,85581,7,0.74,Mobile,Entertainment,4,6,1
6023,91228,3,0.79,Mobile,Travel,2,17,1
6024,28241,20,0.22,Desktop,Travel,0,11,0
6025,30109,23,0.65,Mobile,Entertainment,5,19,1
6026,6882,13,0.03,Desktop,Electronics,2,13,0
6027,92172,10,0.85,Desktop,Clothing,1,3,1
6028,99452,23,0.95,Mobile,Travel,0,3,1
6029,26033,13,0.66,Desktop,Electronics,1,14,0
6030,77254,11,0.51,Mobile,Travel,2,8,1
6031,8407,15,0.73,Desktop,Travel,2,7,0
6032,92307,5,0.33,Mobile,Electronics,3,4,1
6033,75974,19,0.63,Desktop,Travel,2,3,1
6034,38446,0,0.72,Mobile,Clothing,0,19,1
6035,50872,11,0.14,Tablet,Entertainment,1,2,1
6036,72184,6,0.14,Mobile,Electronics,5,5,1
6037,40249,7,0.72,Mobile,Groceries,5,12,1
6038,86800,8,0.43,Mobile,Travel,4,2,1
6039,27626,1,0.89,Desktop,Entertainment,1,18,1
6040,96858,16,0.31,Desktop,Clothing,5,15,1
6041,85812,19,0.04,Tablet,Clothing,5,16,1
6042,68577,12,0.65,Desktop,Groceries,3,12,1
6043,5795,4,0.68,Mobile,Clothing,4,12,1
6044,39269,9,0.55,Mobile,Entertainment,5,4,1
6045,48047,11,0.68,Mobile,Groceries,5,8,1
6046,47324,16,0.52,Tablet,Electronics,4,11,1
6047,45965,20,0.69,Tablet,Groceries,2,4,0
6048,25653,5,0.04,Mobile,Electronics,5,12,1
6049,60510,2,0.37,Desktop,Clothing,3,10,1
6050,90995,14,0.21,Desktop,Entertainment,3,9,1
6051,24916,6,0.1,Mobile,Travel,2,16,0
6052,55126,5,0.23,Desktop,Groceries,5,4,1
6053,50805,3,0.19,Mobile,Clothing,0,17,1
6054,62022,18,0.97,Desktop,Entertainment,2,18,1
6055,74014,4,0.29,Mobile,Travel,3,7,1
6056,1981,2,0.23,Mobile,Groceries,4,9,1
6057,39667,8,0.83,Mobile,Entertainment,0,6,1
6058,47465,5,0.42,Mobile,Clothing,5,3,1
6059,79311,12,0.42,Mobile,Groceries,3,15,1
6060,70222,21,0.44,Desktop,Groceries,3,1,1
6061,25106,19,0.42,Mobile,Electronics,2,17,0
6062,41298,3,0.33,Desktop,Electronics,1,9,0
6063,22931,1,0.29,Mobile,Groceries,3,2,0
6064,16559,3,0.88,Tablet,Entertainment,1,6,1
6065,32543,7,0.16,Mobile,Clothing,0,16,0
6066,42416,12,0.18,Mobile,Travel,4,13,1
6067,96231,9,0.57,Mobile,Electronics,1,6,1
6068,64586,17,0.34,Mobile,Clothing,1,15,1
6069,5977,8,0.42,Mobile,Groceries,1,5,0
6070,39653,0,0.81,Tablet,Clothing,1,17,1
6071,5022,12,0.9,Mobile,Clothing,1,9,1
6072,4786,17,0.79,Mobile,Clothing,0,13,0
6073,32866,14,0.23,Desktop,Groceries,5,7,1
6074,80043,1,0.98,Mobile,Electronics,5,16,1
6075,32106,10,0.36,Desktop,Travel,3,8,0
6076,31522,13,0.17,Desktop,Entertainment,4,18,1
6077,12305,21,0.5,Desktop,Electronics,3,5,0
6078,86690,14,0.73,Mobile,Travel,0,13,1
6079,23627,13,0.08,Mobile,Groceries,0,7,0
6080,18543,15,0.63,Mobile,Travel,1,13,0
6081,16624,22,0.86,Mobile,Groceries,0,2,1
6082,28302,14,0.26,Mobile,Travel,0,19,0
6083,65652,18,0.69,Desktop,Electronics,1,14,1
6084,46242,8,0.4,Mobile,Groceries,0,14,0
6085,61792,4,0.41,Mobile,Clothing,0,9,1
6086,82484,4,0.28,Mobile,Groceries,0,4,1
6087,20955,10,0.62,Mobile,Groceries,2,17,0
6088,83847,19,0.36,Mobile,Travel,5,16,1
6089,60472,23,0.83,Desktop,Groceries,3,8,1
6090,25195,3,0.96,Mobile,Travel,2,15,1
6091,38824,19,0.94,Desktop,Electronics,3,18,1
6092,49341,17,0.16,Desktop,Groceries,1,10,0
6093,52103,2,0.01,Tablet,Clothing,1,4,1
6094,68479,3,0.44,Mobile,Clothing,5,7,1
6095,94937,13,0.73,Mobile,Electronics,3,17,1
6096,92096,6,0.98,Mobile,Clothing,3,8,1
6097,97554,7,0.78,Tablet,Travel,5,1,1
6098,94383,23,0.58,Desktop,Groceries,4,10,1
6099,16072,15,0.03,Desktop,Entertainment,3,15,0
6100,93946,19,0.83,Mobile,Groceries,3,6,1
6101,23027,14,0.18,Mobile,Groceries,1,10,0
6102,66730,6,0.06,Mobile,Entertainment,1,1,1
6103,52447,16,0.85,Mobile,Clothing,0,6,1
6104,99808,21,0.57,Mobile,Clothing,0,13,1
6105,88960,21,0.13,Mobile,Groceries,1,3,1
6106,86310,21,0.39,Desktop,Clothing,0,12,1
6107,69618,11,0.09,Tablet,Travel,2,15,1
6108,45383,17,0.64,Desktop,Travel,2,7,0
6109,81426,23,0.28,Desktop,Entertainment,5,6,1
6110,12305,13,0.87,Tablet,Groceries,0,9,1
6111,89974,14,0.36,Mobile,Travel,0,16,1
6112,12848,14,0.49,Mobile,Electronics,3,12,0
6113,21197,4,0.06,Desktop,Clothing,3,9,0
6114,3192,15,0.28,Mobile,Groceries,2,8,0
6115,53411,4,0.68,Mobile,Travel,5,5,1
6116,22792,1,0.74,Mobile,Entertainment,2,3,0
6117,23962,19,0.24,Mobile,Travel,3,4,0
6118,90496,8,0.5,Mobile,Electronics,3,11,1
6119,79607,21,0.82,Mobile,Travel,5,10,1
6120,80252,8,0.38,Mobile,Groceries,3,8,1
6121,70569,3,0.13,Mobile,Entertainment,0,9,1
6122,5026,14,0.43,Tablet,Entertainment,1,13,0
6123,91399,10,0.6,Tablet,Electronics,2,19,1
6124,4069,0,0.01,Desktop,Groceries,4,11,1
6125,35833,17,0.35,Tablet,Electronics,5,3,1
6126,69955,0,0.61,Mobile,Electronics,3,1,1
6127,41843,7,0.95,Desktop,Electronics,0,14,1
6128,39976,15,0.41,Mobile,Travel,2,19,0
